X,Y,R,G,B,ExG,ExR,ExGR,CIVE,VEG,NGRDI,NDI,CLASE
149,79,134,131,122,6,56.6,-50.6,43.01045,1.008636248,-0.011320755,126.5509434,1
26,102,134,135,127,9,52.6,-43.6,42.69145,1.025624127,0.003717472,128.4758364,1
131,49,134,137,120,20,50.6,-30.6,36.97445,1.060655411,0.011070111,129.4169742,1
48,10,134,138,123,19,49.6,-30.6,37.91845,1.059648393,0.014705882,129.8823529,1
131,52,134,140,126,20,47.6,-27.6,38.05145,1.066413769,0.02189781,130.8029197,1
47,13,135,129,105,18,60,-42,35.12845,1.038965317,-0.022727273,125.0909091,1
1,22,135,131,106,21,58,-37,34.09145,1.051748301,-0.015037594,126.075188,1
45,12,135,134,113,20,55,-35,35.75345,1.053166541,-0.003717472,127.5241636,1
148,80,135,134,129,4,55,-51,45.11345,1.007733744,-0.003717472,127.5241636,1
138,44,135,140,118,27,49,-22,33.81245,1.084572788,0.018181818,130.3272727,1
130,52,135,141,127,20,48,-28,38.26645,1.065908315,0.02173913,130.7826087,1
143,45,135,143,122,29,46,-17,33.71945,1.095583771,0.028776978,131.6834532,1
6,9,135,147,135,24,42,-18,38.08045,1.088888889,0.042553191,133.4468085,1
138,42,135,148,131,30,41,-11,34.92945,1.107331745,0.045936396,133.8798587,1
1,21,136,134,111,21,56.4,-35.4,35.02445,1.054245594,-0.007407407,127.0518519,1
3,22,136,135,115,19,55.4,-36.4,36.55345,1.04966553,-0.003690037,127.5276753,1
135,231,136,135,130,4,55.4,-51.4,45.32845,1.007674295,-0.003690037,127.5276753,1
130,50,136,140,125,19,50.4,-31.4,38.34845,1.058733243,0.014492754,129.8550725,1
151,75,137,130,111,12,61.8,-49.8,38.70945,1.017790006,-0.026217228,124.6441948,1
132,230,137,132,126,1,59.8,-58.8,45.86245,0.990735948,-0.018587361,125.6208178,1
134,230,137,134,127,4,57.8,-53.8,44.82545,1.003103027,-0.011070111,126.5830258,1
3,23,137,136,116,19,55.8,-36.8,36.76845,1.049256769,-0.003663004,127.5311355,1
161,85,137,139,115,26,52.8,-26.8,33.75045,1.07549848,0.007246377,128.9275362,1
153,75,137,140,121,22,51.8,-29.8,36.44945,1.065044831,0.010830325,129.3862816,1
3,26,137,140,123,20,51.8,-31.8,37.61945,1.059246445,0.010830325,129.3862816,1
141,47,137,141,118,27,50.8,-23.8,33.88345,1.08165755,0.014388489,129.8417266,1
146,74,137,141,124,21,50.8,-29.8,37.39345,1.063939844,0.014388489,129.8417266,1
26,18,137,144,126,25,47.8,-22.8,36.13045,1.080802853,0.024911032,131.1886121,1
20,16,137,146,125,30,45.8,-15.8,33.92345,1.098725498,0.03180212,132.0706714,1
27,11,137,151,138,27,40.8,-13.8,37.47345,1.099523696,0.048611111,134.2222222,1
43,14,138,126,104,10,67.2,-57.2,38.29945,1.003226724,-0.045454545,122.1818182,1
44,13,138,132,110,16,61.2,-45.2,36.94345,1.031551266,-0.022222222,125.1555556,1
42,13,138,135,116,16,58.2,-42.2,38.02045,1.036501434,-0.010989011,126.5934066,1
133,232,138,135,130,2,58.2,-56.2,46.21045,0.997909786,-0.010989011,126.5934066,1
130,49,138,141,124,20,52.2,-32.2,37.83445,1.058791243,0.010752688,129.3763441,1
168,141,138,141,130,14,52.2,-38.2,41.34445,1.042261332,0.010752688,129.3763441,1
147,79,138,141,132,12,52.2,-40.2,42.51445,1.036975852,0.010752688,129.3763441,1
142,47,138,143,121,27,50.2,-23.2,34.45745,1.082602831,0.017793594,130.2775801,1
159,141,138,143,136,12,50.2,-38.2,43.23245,1.041281687,0.017793594,130.2775801,1
144,46,138,146,123,31,47.2,-16.2,33.19445,1.099297153,0.028169014,131.6056338,1
43,13,139,132,113,12,62.6,-50.6,39.13945,1.017437962,-0.025830258,124.6937269,1
151,73,139,134,114,15,60.6,-45.6,38.10245,1.029827799,-0.018315018,125.6556777,1
148,74,139,134,115,14,60.6,-46.6,38.68745,1.026837086,-0.018315018,125.6556777,1
133,228,139,136,129,4,58.6,-54.6,45.25545,1.003047877,-0.010909091,126.6036364,1
47,12,139,138,117,20,56.6,-36.6,36.61345,1.051434741,-0.003610108,127.5379061,1
159,79,139,145,135,16,49.6,-33.6,41.46645,1.05335797,0.021126761,130.7042254,1
1,23,140,136,111,21,60,-39,35.16645,1.049491575,-0.014492754,126.1449275,1
46,12,140,139,118,20,57,-37,36.82845,1.051019302,-0.003584229,127.5412186,1
150,71,140,141,125,17,55,-38,39.30145,1.045877159,0.003558719,128.455516,1
133,44,140,142,121,23,54,-31,36.15045,1.06476414,0.007092199,128.9078014,1
146,75,140,143,126,20,53,-33,38.26445,1.057901532,0.010600707,129.3568905,1
25,18,140,144,127,21,52,-31,38.03845,1.062498812,0.014084507,129.8028169,1
134,47,141,133,110,15,64.4,-49.4,37.45545,1.024563143,-0.02919708,124.2627737,1
149,78,141,137,125,8,60.4,-52.4,42.98645,1.011394027,-0.014388489,126.1582734,1
165,144,141,137,126,7,60.4,-53.4,43.57145,1.008713951,-0.014388489,126.1582734,1
2,24,141,139,118,19,58.4,-39.4,37.26945,1.04604157,-0.007142857,127.0857143,1
132,44,141,144,123,24,53.4,-29.4,36.13945,1.0687963,0.010526316,129.3473684,1
136,43,141,149,128,29,48.4,-19.4,35.00945,1.091330268,0.027586207,131.5310345,1
137,42,141,154,136,31,43.4,-12.4,35.63445,1.105409305,0.044067797,133.640678,1
44,14,142,127,104,8,71.8,-63.8,39.25245,0.992099643,-0.055762082,120.8624535,1
150,77,142,135,119,9,63.8,-54.8,41.53945,1.008324465,-0.025270758,124.765343,1
132,229,142,139,132,4,59.8,-55.8,45.90045,1.002968643,-0.010676157,126.633452,1
129,47,142,141,121,19,57.8,-38.8,37.84345,1.04731002,-0.003533569,127.5477032,1
14,14,142,142,134,8,56.8,-48.8,44.63745,1.019497396,0,128,1
134,44,142,144,122,24,54.8,-30.8,35.99545,1.066665731,0.006993007,128.8951049,1
4,21,142,144,130,16,54.8,-38.8,40.67545,1.044342687,0.006993007,128.8951049,1
143,46,142,150,127,31,48.8,-17.8,34.05445,1.096347661,0.02739726,131.5068493,1
46,13,143,137,113,18,63.2,-45.2,36.84845,1.036182632,-0.021428571,125.2571429,1
133,229,143,138,132,1,62.2,-61.2,47.15245,0.99110309,-0.017793594,125.7224199,1
134,231,143,140,135,2,60.2,-58.2,47.28545,0.997970615,-0.010600707,126.6431095,1
147,75,143,142,124,17,58.2,-41.2,39.22845,1.041285417,-0.003508772,127.5508772,1
168,142,143,145,131,16,55.2,-39.2,40.89045,1.044016888,0.006944444,128.8888889,1
131,44,143,148,128,25,52.2,-27.2,36.70245,1.073869873,0.017182131,130.1993127,1
45,13,144,138,114,18,63.6,-45.6,37.06345,1.035862208,-0.021276596,125.2765957,1
48,13,144,139,120,14,62.6,-48.6,39.76245,1.025698365,-0.017667845,125.7385159,1
134,232,144,140,137,-1,61.6,-62.6,48.89645,0.988490056,-0.014084507,126.1971831,1
151,77,144,141,124,14,60.6,-46.6,40.48045,1.029157656,-0.010526316,126.6526316,1
136,45,144,142,119,21,59.6,-38.6,36.74445,1.050759739,-0.006993007,127.1048951,1
161,84,144,143,115,27,58.6,-31.6,33.59345,1.070276216,-0.003484321,127.554007,1
24,16,144,143,123,19,58.6,-39.6,38.27345,1.046573787,-0.003484321,127.554007,1
131,48,144,145,127,19,56.6,-37.6,38.99145,1.049961999,0.003460208,128.4429066,1
130,51,144,148,133,19,53.6,-34.6,40.06845,1.055337418,0.01369863,129.7534247,1
150,73,145,140,120,15,63,-48,39.39245,1.02831986,-0.01754386,125.754386,1
1,24,145,141,116,21,62,-41,36.24145,1.047423093,-0.013986014,126.2097902,1
164,144,145,141,129,8,62,-54,43.84645,1.011021245,-0.013986014,126.2097902,1
26,13,145,142,127,12,61,-49,41.86545,1.023503301,-0.010452962,126.6620209,1
17,14,145,144,124,19,59,-40,38.48845,1.046214208,-0.003460208,127.5570934,1
15,13,145,145,135,10,58,-48,44.11245,1.024081215,0,128,1
3,25,145,146,128,19,57,-38,39.20645,1.049589502,0.003436426,128.4398625,1
177,66,145,150,130,25,53,-28,37.13245,1.072792343,0.016949153,130.1694915,1
2,23,146,144,121,21,60.4,-39.4,37.17445,1.049957231,-0.006896552,127.1172414,1
1,20,146,145,124,20,59.4,-39.4,38.11845,1.048661264,-0.003436426,127.5601375,1
16,15,146,147,131,17,57.4,-40.4,40.59145,1.043860919,0.003412969,128.4368601,1
138,43,146,155,136,28,49.4,-21.4,37.02845,1.087025887,0.029900332,131.8272425,1
164,81,147,138,121,8,67.8,-59.8,42.48145,1.001638239,-0.031578947,123.9578947,1
42,14,147,139,118,13,66.8,-53.8,39.91545,1.017366492,-0.027972028,124.4195804,1
159,85,147,140,122,11,65.8,-54.8,41.44445,1.013373515,-0.024390244,124.8780488,1
181,68,147,140,124,9,65.8,-56.8,42.61445,1.007901177,-0.024390244,124.8780488,1
162,140,147,145,132,11,60.8,-49.8,43.23945,1.022389124,-0.006849315,127.1232877,1
6,12,147,147,137,10,58.8,-48.8,44.54245,1.023737763,0,128,1
131,45,147,149,128,23,56.8,-33.8,37.65545,1.061413693,0.006756757,128.8648649,1
20,13,147,150,129,24,55.8,-31.8,37.42945,1.065771796,0.01010101,129.2929293,1
129,50,147,154,138,23,51.8,-28.8,39.45045,1.069892943,0.023255814,130.9767442,1
182,67,148,143,124,14,64.2,-50.2,40.62245,1.024854122,-0.017182131,125.8006873,1
133,45,148,146,123,21,61.2,-40.2,37.60445,1.049179725,-0.006802721,127.1292517,1
130,48,148,149,133,17,58.2,-41.2,41.02145,1.043227695,0.003367003,128.4309764,1
135,44,148,150,128,24,57.2,-33.2,37.28545,1.063716204,0.006711409,128.8590604,1
129,49,148,152,137,19,55.2,-36.2,40.92845,1.053782725,0.013333333,129.7066667,1
23,15,149,149,125,24,59.6,-35.6,36.78245,1.060229766,0,128,1
17,12,149,151,137,16,57.6,-41.6,42.18045,1.042158458,0.006666667,128.8533333,1
7,10,149,152,141,14,56.6,-42.6,43.70945,1.039054631,0.009966777,129.2757475,1
137,44,149,153,130,27,55.6,-28.6,36.46345,1.074565897,0.013245033,129.6953642,1
21,16,149,157,136,29,51.6,-22.6,36.72945,1.086215398,0.026143791,131.3464052,1
158,84,150,144,128,10,66,-56,43.03345,1.012065691,-0.020408163,125.3877551,1
166,141,150,148,135,11,62,-51,43.88445,1.021898357,-0.006711409,127.1409396,1
177,68,150,151,135,17,59,-42,41.45145,1.042612512,0.003322259,128.4252492,1
27,15,150,153,134,22,57,-35,39.24445,1.05904073,0.00990099,129.2673267,1
134,46,151,143,120,15,68.4,-53.4,39.60545,1.02232989,-0.027210884,124.5170068,1
132,45,151,149,128,19,62.4,-43.4,39.41945,1.042576003,-0.006666667,127.1466667,1
136,44,151,153,131,24,58.4,-34.4,37.93045,1.062337386,0.006578947,128.8421053,1
161,143,152,144,125,11,68.8,-57.8,42.16045,1.011117867,-0.027027027,124.5405405,1
24,15,152,147,127,15,65.8,-50.8,40.89745,1.026741279,-0.016722408,125.8595318,1
160,84,152,148,121,23,64.8,-41.8,36.57645,1.050520457,-0.013333333,126.2933333,1
135,45,152,148,123,21,64.8,-43.8,37.74645,1.044801146,-0.013333333,126.2933333,1
161,140,152,150,135,13,62.8,-49.8,43.14445,1.026598064,-0.006622517,127.1523179,1
18,13,152,153,137,17,59.8,-42.8,41.88145,1.042014611,0.003278689,128.4196721,1
16,12,152,154,141,15,58.8,-43.8,43.41045,1.038821868,0.006535948,128.8366013,1
20,14,152,157,134,28,55.8,-27.8,36.88245,1.077169583,0.01618123,130.0711974,1
19,15,152,157,135,27,55.8,-28.8,37.46745,1.074505974,0.01618123,130.0711974,1
20,15,152,160,136,32,52.8,-20.8,35.61945,1.092350101,0.025641026,131.2820513,1
161,83,153,148,119,24,66.2,-42.2,35.84745,1.051756956,-0.016611296,125.8737542,1
134,45,153,148,126,17,66.2,-49.2,39.94245,1.031927389,-0.016611296,125.8737542,1
132,48,153,150,131,16,64.2,-48.2,41.24545,1.032406507,-0.00990099,126.7326733,1
163,81,154,143,125,7,72.6,-65.6,43.85345,0.995379478,-0.037037037,123.2592593,1
133,46,154,148,124,18,67.6,-49.6,39.21345,1.032942088,-0.01986755,125.4569536,1
22,15,154,156,132,26,59.6,-33.6,37.40545,1.06634358,0.006451613,128.8258065,1
5,12,154,157,148,12,58.6,-46.6,45.95445,1.033061509,0.009646302,129.2347267,1
45,14,155,141,115,12,76,-64,40.06645,1.004744157,-0.047297297,121.9459459,1
136,46,155,147,124,15,70,-55,40.46545,1.021543044,-0.026490066,124.6092715,1
162,142,155,147,128,11,70,-59,42.80545,1.010799858,-0.026490066,124.6092715,1
130,46,155,152,133,16,65,-49,41.67545,1.031928837,-0.009771987,126.7491857,1
22,13,155,157,135,24,60,-36,38.79045,1.060589357,0.006410256,128.8205128,1
22,16,155,158,137,24,59,-35,39.14945,1.062130537,0.009584665,129.2268371,1
19,14,155,159,136,27,58,-31,37.75345,1.071463609,0.012738854,129.6305732,1
21,14,155,161,135,32,56,-24,35.54645,1.087610742,0.018987342,130.4303797,1
44,15,156,138,118,2,80.4,-78.4,44.69545,0.970796654,-0.06122449,120.1632653,1
162,143,156,148,129,11,70.4,-59.4,43.02045,1.010697601,-0.026315789,124.6315789,1
133,47,156,150,126,18,68.4,-50.4,39.64345,1.032413704,-0.019607843,125.4901961,1
182,64,156,150,134,10,68.4,-58.4,44.32345,1.011465919,-0.019607843,125.4901961,1
131,46,156,154,133,19,64.4,-45.4,40.49445,1.041031851,-0.006451613,127.1741935,1
19,13,156,159,140,22,59.4,-37.4,40.53445,1.056628648,0.00952381,129.2190476,1
21,15,156,161,138,28,57.4,-29.4,37.74245,1.075058341,0.015772871,130.0189274,1
181,65,157,149,130,11,70.8,-59.8,43.23545,1.010597138,-0.026143791,124.6535948,1
178,68,157,154,139,12,65.8,-53.8,44.44545,1.021484366,-0.009646302,126.7652733,1
180,66,158,150,131,11,71.2,-60.2,43.45045,1.010498424,-0.025974026,124.6753247,1
183,66,158,157,136,20,64.2,-44.2,40.69845,1.044544433,-0.003174603,127.5936508,1
161,80,160,152,133,11,72,-61,43.88045,1.010306072,-0.025641026,124.7179487,1
26,16,160,161,143,19,63,-44,42.43145,1.044602226,0.003115265,128.3987539,1
180,68,161,154,138,9,71.4,-62.4,45.62445,1.006904138,-0.022222222,125.1555556,1
27,13,162,164,150,16,62.8,-46.8,44.97545,1.038625412,0.006134969,128.7852761,1
161,82,163,153,126,17,75.2,-58.2,40.29745,1.022677985,-0.03164557,123.9493671,1
17,13,163,161,146,13,67.2,-54.2,45.50945,1.024630414,-0.00617284,127.2098765,1
161,142,164,153,133,9,76.6,-67.6,44.83345,1.000340812,-0.034700315,123.5583596,1
163,142,165,157,138,11,74,-63,44.95545,1.009852921,-0.02484472,124.8198758,1
159,81,165,160,140,15,71,-56,43.69245,1.02423015,-0.015384615,126.0307692,1
25,15,166,161,141,15,71.4,-56.4,43.90745,1.02405626,-0.01529052,126.0428135,1
181,66,168,160,141,11,75.2,-64.2,45.60045,1.009598571,-0.024390244,124.8780488,1
180,67,176,167,150,8,79.4,-71.4,48.71645,1.000739708,-0.026239067,124.6413994,1
26,49,9,20,24,7,-7.4,14.4,20.57645,1.603023534,0.379310345,176.5517241,3
18,55,9,21,21,12,-8.4,20.4,18.01045,1.759707625,0.4,179.2,3
18,54,9,23,23,14,-10.4,24.4,17.55845,1.869789484,0.4375,184,3
16,56,10,20,21,9,-6,15,19.26245,1.56217963,0.333333333,170.6666667,3
23,48,10,22,22,12,-8,20,18.22545,1.691982739,0.375,176,3
26,50,10,24,25,13,-10,23,18.35845,1.768875305,0.411764706,180.7058824,3
19,52,10,25,22,18,-11,29,15.79245,1.922707658,0.428571429,182.8571429,3
45,57,10,25,28,12,-11,23,19.30245,1.774338125,0.428571429,182.8571429,3
26,44,10,27,19,25,-13,38,12.41545,2.180413263,0.459459459,186.8108108,3
15,56,11,20,19,10,-4.6,14.6,18.53345,1.515640234,0.290322581,165.1612903,3
7,57,11,21,20,11,-5.6,16.6,18.30745,1.564470524,0.3125,168,3
21,57,11,23,23,12,-7.6,19.6,18.44045,1.635548946,0.352941176,173.1764706,3
24,50,11,25,26,13,-9.6,22.6,18.57345,1.706651956,0.388888889,177.7777778,3
9,58,12,20,22,6,-3.2,9.2,20.72945,1.3620384,0.25,160,3
5,56,12,22,21,11,-5.2,16.2,18.52245,1.521632461,0.294117647,165.6470588,3
40,55,12,24,22,14,-7.2,21.2,17.48545,1.63444608,0.333333333,170.6666667,3
3,61,13,21,24,5,-2.8,7.8,21.52945,1.317069629,0.235294118,158.1176471,3
8,56,13,22,21,10,-3.8,13.8,18.96345,1.442525303,0.257142857,160.9142857,3
4,56,13,23,22,11,-4.8,15.8,18.73745,1.484912514,0.277777778,163.5555556,3
39,57,13,23,24,9,-4.8,13.8,19.90745,1.442504832,0.277777778,163.5555556,3
36,53,13,25,21,16,-6.8,22.8,16.53045,1.639233299,0.315789474,168.4210526,3
40,57,13,25,25,12,-6.8,18.8,18.87045,1.546770105,0.315789474,168.4210526,3
18,52,13,28,25,18,-9.8,27.8,16.43745,1.732382518,0.365853659,174.8292683,3
2,58,14,22,24,6,-2.4,8.4,21.15945,1.313242525,0.222222222,156.4444444,3
3,60,14,22,25,5,-2.4,7.4,21.74445,1.295511457,0.222222222,156.4444444,3
12,56,14,23,22,10,-3.4,13.4,19.17845,1.413297802,0.243243243,159.1351351,3
35,54,14,24,23,11,-4.4,15.4,18.95245,1.453076478,0.263157895,161.6842105,3
36,52,14,26,22,16,-6.4,22.4,16.74545,1.597640993,0.3,166.4,3
40,56,14,26,26,12,-6.4,18.4,19.08545,1.511192618,0.3,166.4,3
44,57,14,28,31,11,-8.4,19.4,20.38845,1.534854414,0.333333333,170.6666667,3
45,58,14,30,30,16,-10.4,26.4,18.18145,1.662541432,0.363636364,174.5454545,3
10,59,15,23,25,6,-2,8,21.37445,1.29348365,0.210526316,154.9473684,3
5,60,15,23,26,5,-2,7,21.95945,1.27669995,0.210526316,154.9473684,3
44,54,15,24,21,12,-3,15,18.22345,1.430406078,0.230769231,157.5384615,3
12,57,15,24,23,10,-3,13,19.39345,1.387723691,0.230769231,157.5384615,3
35,55,15,25,24,11,-4,15,19.16745,1.425203222,0.25,160,3
21,50,15,27,25,14,-6,20,18.13045,1.518437328,0.285714286,164.5714286,3
18,56,15,27,27,12,-6,18,19.30045,1.480017194,0.285714286,164.5714286,3
23,51,15,29,29,14,-8,22,18.84845,1.552267608,0.318181818,168.7272727,3
46,57,15,30,33,12,-9,21,20.37745,1.538166126,0.333333333,170.6666667,3
3,58,16,24,26,6,-1.6,7.6,21.58945,1.276077609,0.2,153.6,3
2,61,16,24,27,5,-1.6,6.6,22.17445,1.26014082,0.2,153.6,3
1,57,16,26,25,11,-3.6,14.6,19.38245,1.400590888,0.238095238,158.4761905,3
42,54,16,27,23,15,-4.6,19.6,17.40145,1.495410296,0.255813953,160.744186,3
43,56,16,27,29,9,-4.6,13.6,20.91145,1.38432226,0.255813953,160.744186,3
28,49,16,27,31,7,-4.6,11.6,22.08145,1.35391778,0.255813953,160.744186,3
7,55,16,28,24,16,-5.6,21.6,17.17545,1.528972448,0.272727273,162.9090909,3
20,51,16,28,26,14,-5.6,19.6,18.34545,1.488757211,0.272727273,162.9090909,3
40,58,16,28,28,12,-5.6,17.6,19.51545,1.452467349,0.272727273,162.9090909,3
26,45,16,31,28,18,-8.6,26.6,17.08245,1.608088851,0.319148936,168.8510638,3
4,58,17,25,27,6,-1.2,7.2,21.80445,1.260626536,0.19047619,152.3809524,3
6,60,17,25,28,5,-1.2,6.2,22.38945,1.245451883,0.19047619,152.3809524,3
11,57,17,26,25,10,-2.2,12.2,19.82345,1.345085511,0.209302326,154.7906977,3
33,54,17,27,26,11,-3.2,14.2,19.59745,1.378695026,0.227272727,157.0909091,3
16,55,17,27,28,9,-3.2,12.2,20.76745,1.345088034,0.227272727,157.0909091,3
24,49,17,28,30,9,-4.2,13.2,21.12645,1.363223999,0.244444444,159.2888889,3
26,48,17,28,32,7,-4.2,11.2,22.29645,1.334239083,0.244444444,159.2888889,3
35,53,17,29,27,14,-5.2,19.2,18.56045,1.462326782,0.260869565,161.3913043,3
23,49,17,29,29,12,-5.2,17.2,19.73045,1.427940245,0.260869565,161.3913043,3
15,52,17,30,23,20,-6.2,26.2,15.40945,1.595719142,0.276595745,163.4042553,3
45,56,17,31,32,13,-7.2,20.2,19.86345,1.47719327,0.291666667,165.3333333,3
46,58,17,32,35,12,-8.2,20.2,20.80745,1.480014223,0.306122449,167.1836735,3
11,58,18,26,28,6,-0.8,6.8,22.01945,1.246817711,0.181818182,151.2727273,3
4,60,18,26,29,5,-0.8,5.8,22.60445,1.23233293,0.181818182,151.2727273,3
9,57,18,27,26,10,-1.8,11.8,20.03845,1.327122091,0.2,153.6,3
8,55,18,29,25,15,-3.8,18.8,17.83145,1.444166326,0.234042553,157.9574468,3
28,48,18,29,33,7,-3.8,10.8,22.51145,1.31663712,0.234042553,157.9574468,3
42,60,18,30,28,14,-4.8,18.8,18.77545,1.43863582,0.25,160,3
21,58,18,30,30,12,-4.8,16.8,19.94545,1.405960489,0.25,160,3
23,50,18,32,32,14,-6.8,20.8,19.49345,1.467804702,0.28,163.84,3
43,57,18,32,33,13,-6.8,19.8,20.07845,1.45284096,0.28,163.84,3
11,56,19,28,27,10,-1.4,11.4,20.25345,1.310947338,0.191489362,152.5106383,3
42,57,19,30,32,9,-3.4,12.4,21.55645,1.327326179,0.224489796,156.7346939,3
20,57,19,31,31,12,-4.4,16.4,20.16045,1.386147985,0.24,158.72,3
16,51,19,32,25,20,-5.4,25.4,15.83945,1.537118337,0.254901961,160.627451,3
21,56,19,33,33,14,-6.4,20.4,19.70845,1.445174021,0.269230769,162.4615385,3
25,50,19,33,34,13,-6.4,19.4,20.29345,1.430878666,0.269230769,162.4615385,3
21,51,19,34,31,18,-7.4,25.4,17.72745,1.520291338,0.283018868,164.2264151,3
5,58,20,28,30,6,0,6,22.44945,1.223177958,0.166666667,149.3333333,3
2,60,20,28,31,5,0,5,23.03445,1.209894716,0.166666667,149.3333333,3
46,54,20,29,26,12,-1,13,19.29845,1.32869367,0.183673469,151.5102041,3
34,54,20,30,29,11,-2,13,20.24245,1.325426698,0.2,153.6,3
24,48,20,30,31,9,-2,11,21.41245,1.296315768,0.2,153.6,3
10,60,20,30,32,8,-2,10,21.99745,1.282682899,0.2,153.6,3
41,54,20,31,27,15,-3,18,18.26145,1.402589403,0.215686275,155.6078431,3
40,59,20,32,30,14,-4,18,19.20545,1.397917666,0.230769231,157.5384615,3
42,59,20,32,32,12,-4,16,20.37545,1.368195093,0.230769231,157.5384615,3
22,51,20,34,34,14,-6,20,19.92345,1.424654094,0.259259259,161.1851852,3
25,51,20,34,35,13,-6,19,20.50845,1.410968282,0.259259259,161.1851852,3
14,56,21,27,27,6,2.4,3.6,21.94645,1.182495131,0.125,144,3
5,59,21,29,31,6,0.4,5.6,22.66445,1.212981799,0.16,148.48,3
12,64,21,30,27,12,-0.6,12.6,19.51345,1.313883479,0.176470588,150.5882353,3
10,57,21,30,29,10,-0.6,10.6,20.68345,1.282987579,0.176470588,150.5882353,3
39,56,21,31,32,9,-1.6,10.6,21.62745,1.282999483,0.192307692,152.6153846,3
19,51,21,33,29,16,-3.6,19.6,18.25045,1.411286337,0.222222222,156.4444444,3
44,58,21,35,36,13,-5.6,18.6,20.72345,1.392832981,0.25,160,3
14,58,22,30,32,6,0.8,5.2,22.87945,1.203678169,0.153846154,147.6923077,3
6,61,22,30,33,5,0.8,4.2,23.46445,1.191407102,0.153846154,147.6923077,3
9,60,22,32,34,8,-1.2,9.2,22.42745,1.258263419,0.185185185,151.7037037,3
20,50,22,34,32,14,-3.2,17.2,19.63545,1.364168592,0.214285714,155.4285714,3
22,50,22,36,36,14,-5.2,19.2,20.35345,1.388857984,0.24137931,158.8965517,3
27,45,22,38,35,19,-7.2,26.2,18.14645,1.479834029,0.266666667,162.1333333,3
45,59,22,38,38,16,-7.2,23.2,19.90145,1.439858223,0.266666667,162.1333333,3
200,37,22,42,40,22,-11.2,33.2,17.82745,1.564470524,0.3125,168,3
